session_id,date,model,trim,device,utm_source,utm_medium,utm_campaign,duration_sec,steps_completed,completed,lead_submitted,market
CFG008998,2025-11-03,AVATR 12,Performance,desktop,direct,organic,organic,47,7,False,False,GB
CFG008999,2025-11-03,AVATR 11,Executive Plus,mobile,google,cpc,organic,168,5,True,False,DE
CFG009000,2025-11-03,AVATR 11,Executive,mobile,organic,referral,organic,713,5,True,False,GB
CFG009001,2025-11-03,AVATR 11,Executive Plus,mobile,direct,referral,organic,224,7,False,False,GB
CFG009002,2025-11-03,AVATR 11,Executive Plus,mobile,organic,cpc,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250120,239,4,False,False,GB
CFG009003,2025-11-03,AVATR 12,Performance,desktop,google,display,organic,416,2,False,False,GB
CFG009004,2025-11-03,DEEPAL S07,Pure,mobile,linkedin,cpc,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250416,752,7,False,False,GB
CFG009005,2025-11-03,DEEPAL S07,Intelligence,mobile,tiktok,social,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250420,105,6,False,False,GB
CFG009006,2025-11-03,AVATR 11,Executive,mobile,direct,social,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250629,56,2,False,False,GB
CFG009007,2025-11-03,DEEPAL S07,Design,mobile,linkedin,organic,GOOG_GB_AVATR11_PMAX_20251021,19,5,True,False,FR
CFG009008,2025-11-03,AVATR 12,Performance,mobile,tiktok,referral,TT_GB_S07_AWR_DEALER_LOCATOR_20250724,202,5,True,False,GB
CFG009009,2025-11-03,DEEPAL S07,Design,mobile,direct,cpc,META_GB_S07_CVR_TECH_ENTHUSIASTS_20251005,63,5,True,False,FR
CFG009010,2025-11-03,DEEPAL S07,Intelligence,mobile,linkedin,referral,organic,106,1,False,False,GB
CFG009011,2025-11-03,DEEPAL S07,Intelligence,desktop,organic,organic,organic,127,4,False,False,GB
CFG009012,2025-11-03,DEEPAL S07,Pure,desktop,direct,email,GOOG_GB_S07_SRC_GEN_20251028,491,1,False,False,GB
CFG009013,2025-11-03,DEEPAL S07,Design,mobile,organic,referral,META_GB_S07_AWR_CONQUEST_BMW_20250731,152,3,False,False,GB
CFG009014,2025-11-03,DEEPAL S07,Pure,desktop,tiktok,display,META_GB_AVATR11_CVR_SITE_VISITORS_20251010,275,7,False,False,FR
CFG009015,2025-11-03,DEEPAL S07,Intelligence,desktop,google,display,organic,106,6,False,False,GB
CFG009016,2025-11-03,DEEPAL S07,Intelligence,mobile,direct,display,META_GB_S07_CVR_CONQUEST_TESLA_20250906,180,3,False,False,GB
CFG009017,2025-11-03,DEEPAL S07,Intelligence,mobile,tiktok,email,GOOG_GB_AVATR12_GDN_YOUNG_PROFESSIONALS_20250921,384,7,True,False,FR
CFG009018,2025-11-03,AVATR 12,Performance,tablet,tiktok,organic,organic,97,6,True,False,GB
CFG009019,2025-11-03,DEEPAL S07,Design,mobile,meta,referral,META_GB_S07_AWR_FLEET_MANAGERS_20250307,330,7,False,False,GB
CFG009020,2025-11-03,DEEPAL S07,Intelligence,tablet,organic,email,META_GB_S07_AWR_EV_INTENDERS_20250225,142,6,False,False,GB
CFG009021,2025-11-03,DEEPAL S07,Pure,desktop,direct,cpc,META_GB_S07_CVR_YOUNG_PROFESSIONALS_20251002,53,5,True,False,DE
CFG009022,2025-11-03,DEEPAL S07,Design,tablet,google,cpc,TT_GB_S07_CVR_CONFIGURATOR_CTA_20250923,503,5,True,False,GB
CFG009023,2025-11-03,DEEPAL S07,Pure,desktop,tiktok,email,GOOG_GB_S07_SRC_BRAND_20250711,102,2,False,False,GB
CFG009024,2025-11-03,DEEPAL S07,Pure,desktop,tiktok,display,GOOG_GB_S07_GDN_CONQUEST_BMW_20251017,114,4,False,False,FR
CFG009025,2025-11-03,AVATR 12,Performance,mobile,tiktok,social,organic,598,2,False,False,DE
CFG009026,2025-11-03,AVATR 12,Performance,mobile,direct,email,organic,91,2,False,False,GB
CFG009027,2025-11-03,AVATR 12,Performance,desktop,direct,organic,organic,167,5,False,False,GB
CFG009028,2025-11-03,DEEPAL S07,Pure,mobile,organic,cpc,TT_GB_S07_AWR_AWARD_WINNER_20250930,905,6,True,False,DE
CFG009029,2025-11-03,DEEPAL S07,Intelligence,mobile,organic,email,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250405,553,7,True,False,GB
CFG009030,2025-11-03,DEEPAL S07,Design,mobile,google,organic,TT_GB_S07_AWR_PRODUCT_FEATURES_20250614,375,4,False,False,DE
CFG009031,2025-11-03,DEEPAL S07,Pure,tablet,organic,referral,organic,155,5,True,False,GB
CFG009032,2025-11-03,DEEPAL S07,Design,desktop,linkedin,referral,organic,175,5,True,False,GB
CFG009033,2025-11-03,DEEPAL S07,Design,mobile,tiktok,email,organic,109,1,False,False,DE
CFG009034,2025-11-03,AVATR 12,Performance,mobile,organic,organic,TT_GB_S07_AWR_DEALER_LOCATOR_20250719,214,7,False,False,DE
CFG009035,2025-11-03,DEEPAL S07,Design,mobile,tiktok,email,META_GB_S07_AWR_PREMIUM_AUTO_20250909,133,6,False,False,GB
CFG009036,2025-11-03,DEEPAL S07,Intelligence,desktop,direct,email,META_GB_S07_AWR_ENGAGED_VIEWERS_20250814,107,2,False,False,GB
CFG009037,2025-11-03,AVATR 12,Long Range,mobile,direct,organic,organic,63,5,True,False,GB
CFG009038,2025-11-03,DEEPAL S07,Pure,tablet,google,display,META_GB_S07_AWR_PREMIUM_AUTO_20250305,67,6,False,False,FR
CFG009039,2025-11-04,DEEPAL S07,Design,desktop,direct,organic,GOOG_GB_AVATR11_GDN_FAMILY_BUYERS_20251010,237,1,False,False,GB
CFG009040,2025-11-04,DEEPAL S07,Pure,mobile,linkedin,cpc,organic,300,3,False,False,GB
CFG009041,2025-11-04,DEEPAL S07,Intelligence,mobile,direct,referral,organic,131,4,False,False,GB
CFG009042,2025-11-04,DEEPAL S07,Intelligence,mobile,tiktok,referral,META_GB_S07_AWR_EV_INTENDERS_20251026,149,1,False,False,GB
CFG009043,2025-11-04,DEEPAL S07,Intelligence,mobile,google,email,GOOG_GB_AVATR12_GDN_LUXURY_LIFESTYLE_20250907,265,7,False,False,GB
CFG009044,2025-11-04,DEEPAL S07,Pure,tablet,google,referral,organic,249,5,True,False,GB
CFG009045,2025-11-04,DEEPAL S07,Pure,mobile,direct,display,META_GB_S07_AWR_TECH_ENTHUSIASTS_20251101,98,3,False,False,DE
CFG009046,2025-11-04,DEEPAL S07,Intelligence,tablet,meta,email,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250706,163,3,False,False,GB
CFG009047,2025-11-04,AVATR 12,Performance,mobile,tiktok,email,organic,257,4,False,False,DE
CFG009048,2025-11-04,DEEPAL S07,Pure,mobile,direct,referral,TT_GB_S07_AWR_TESTIMONIAL_20250628,345,3,False,False,DE
CFG009049,2025-11-04,DEEPAL S07,Pure,mobile,google,email,organic,207,1,False,False,GB
CFG009050,2025-11-04,DEEPAL S07,Design,mobile,organic,referral,GOOG_GB_S07_GDN_YOUNG_PROFESSIONALS_20251013,829,7,True,True,DE
CFG009051,2025-11-04,DEEPAL S07,Pure,desktop,tiktok,social,organic,423,4,False,False,GB
CFG009052,2025-11-04,AVATR 12,Long Range,mobile,linkedin,social,organic,160,7,True,False,GB
CFG009053,2025-11-04,AVATR 12,Performance,mobile,direct,referral,TT_GB_AVATR12_TRF_LIFESTYLE_20251019,76,1,False,False,GB
CFG009054,2025-11-04,DEEPAL S07,Intelligence,mobile,linkedin,social,organic,323,5,True,False,FR
CFG009055,2025-11-04,DEEPAL S07,Pure,desktop,meta,display,organic,300,5,True,False,FR
CFG009056,2025-11-04,DEEPAL S07,Pure,desktop,tiktok,organic,organic,263,7,False,False,GB
CFG009057,2025-11-04,AVATR 11,Executive Plus,mobile,linkedin,social,organic,630,5,False,False,GB
CFG009058,2025-11-04,DEEPAL S07,Design,tablet,tiktok,social,organic,53,1,False,False,DE
CFG009059,2025-11-04,DEEPAL S07,Intelligence,mobile,meta,cpc,organic,276,5,False,False,GB
CFG009060,2025-11-04,AVATR 12,Performance,desktop,linkedin,social,organic,154,6,True,False,DE
CFG009061,2025-11-04,DEEPAL S07,Intelligence,mobile,google,referral,META_GB_AVATR12_CVR_EV_INTENDERS_20251012,116,7,True,False,GB
CFG009062,2025-11-04,DEEPAL S07,Design,mobile,linkedin,referral,organic,130,7,True,False,GB
CFG009063,2025-11-04,AVATR 12,Performance,mobile,direct,referral,TT_GB_AVATR11_CVR_AWARD_WINNER_20251023,240,5,True,False,GB
CFG009064,2025-11-04,DEEPAL S07,Design,mobile,organic,display,organic,128,3,False,False,GB
CFG009065,2025-11-04,DEEPAL S07,Pure,tablet,direct,social,organic,155,4,False,False,GB
CFG009066,2025-11-04,DEEPAL S07,Intelligence,mobile,direct,cpc,organic,621,7,False,False,GB
CFG009067,2025-11-04,DEEPAL S07,Design,desktop,direct,referral,META_GB_S07_CVR_FLEET_MANAGERS_20251025,204,1,False,False,DE
CFG009068,2025-11-04,DEEPAL S07,Pure,desktop,organic,cpc,META_GB_S07_CON_FAMILY_BUYERS_20251016,79,4,False,False,GB
CFG009069,2025-11-04,DEEPAL S07,Intelligence,mobile,linkedin,display,TT_GB_S07_AWR_PRICE_REVEAL_20250331,107,1,False,False,FR
CFG009070,2025-11-04,DEEPAL S07,Design,mobile,tiktok,social,META_GB_AVATR12_CVR_FAMILY_BUYERS_20251003,71,5,False,False,GB
CFG009071,2025-11-04,DEEPAL S07,Intelligence,tablet,tiktok,display,organic,149,6,True,False,GB
CFG009072,2025-11-04,AVATR 12,Long Range,desktop,direct,referral,organic,45,3,False,False,GB
CFG009073,2025-11-04,AVATR 12,Long Range,desktop,direct,cpc,organic,68,5,True,False,GB
CFG009074,2025-11-04,DEEPAL S07,Intelligence,desktop,meta,social,GOOG_GB_S07_GDN_CONFIGURATOR_USERS_20251003,234,4,False,False,GB
CFG009075,2025-11-04,DEEPAL S07,Design,mobile,linkedin,referral,META_GB_AVATR12_CON_FLEET_MANAGERS_20250915,60,7,True,False,GB
CFG009076,2025-11-04,DEEPAL S07,Design,mobile,tiktok,email,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250808,306,7,False,False,FR
CFG009077,2025-11-04,DEEPAL S07,Design,desktop,organic,social,GOOG_GB_S07_GDN_LUXURY_LIFESTYLE_20251001,216,6,False,False,DE
CFG009078,2025-11-04,AVATR 12,Long Range,desktop,meta,cpc,organic,202,4,False,False,GB
CFG009079,2025-11-04,DEEPAL S07,Intelligence,desktop,direct,cpc,organic,78,3,False,False,GB
CFG009080,2025-11-04,DEEPAL S07,Intelligence,mobile,meta,referral,organic,291,6,True,False,GB
CFG009081,2025-11-04,DEEPAL S07,Intelligence,mobile,organic,display,organic,834,3,False,False,DE
CFG009082,2025-11-04,DEEPAL S07,Intelligence,desktop,direct,email,organic,708,2,False,False,GB
CFG009083,2025-11-04,AVATR 11,Executive,desktop,linkedin,display,META_GB_AVATR12_CON_CONQUEST_BMW_20250905,203,1,False,False,DE
CFG009084,2025-11-04,DEEPAL S07,Design,mobile,direct,email,organic,134,7,False,False,GB
CFG009085,2025-11-04,DEEPAL S07,Pure,desktop,organic,organic,organic,214,7,True,False,FR
CFG009086,2025-11-04,AVATR 12,Long Range,mobile,direct,email,GOOG_GB_S07_SRC_BRAND_20250223,206,6,True,True,GB
CFG009087,2025-11-04,DEEPAL S07,Pure,desktop,linkedin,cpc,GOOG_GB_S07_SRC_BRAND_20250213,143,6,False,False,GB
CFG009088,2025-11-04,DEEPAL S07,Intelligence,desktop,meta,cpc,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250715,173,7,False,False,GB
CFG009089,2025-11-04,DEEPAL S07,Pure,mobile,direct,cpc,GOOG_GB_AVATR12_GDN_YOUNG_PROFESSIONALS_20250905,81,6,True,False,GB
CFG009090,2025-11-04,DEEPAL S07,Design,tablet,google,display,GOOG_GB_S07_SRC_BRAND_20250716,116,5,False,False,GB
CFG009091,2025-11-04,AVATR 11,Executive Plus,tablet,direct,social,GOOG_GB_S07_SRC_BRAND_20250529,72,4,False,False,GB
CFG009092,2025-11-04,AVATR 12,Performance,tablet,linkedin,email,organic,213,5,False,False,GB
CFG009093,2025-11-04,AVATR 11,Executive,desktop,linkedin,email,organic,276,7,True,False,GB
CFG009094,2025-11-04,AVATR 12,Performance,desktop,linkedin,social,organic,129,4,False,False,DE
CFG009095,2025-11-04,AVATR 12,Performance,desktop,organic,social,META_GB_S07_CVR_ENGAGED_VIEWERS_20251001,673,7,True,False,GB
CFG009096,2025-11-04,DEEPAL S07,Pure,desktop,direct,email,META_GB_S07_AWR_FLEET_MANAGERS_20250407,99,3,False,False,GB
CFG009097,2025-11-04,AVATR 12,Performance,mobile,linkedin,cpc,META_GB_S07_AWR_PREMIUM_AUTO_20250125,56,6,True,False,GB
CFG009098,2025-11-04,DEEPAL S07,Design,mobile,organic,display,GOOG_GB_AVATR12_GDN_CONQUEST_TESLA_20250922,85,4,False,False,DE
CFG009099,2025-11-05,DEEPAL S07,Pure,mobile,meta,display,META_GB_AVATR12_CON_YOUNG_PROFESSIONALS_20251018,81,7,False,False,GB
CFG009100,2025-11-05,AVATR 11,Executive,desktop,direct,cpc,GOOG_GB_S07_PMAX_20250911,89,4,False,False,GB
CFG009101,2025-11-05,DEEPAL S07,Design,mobile,google,display,GOOG_GB_S07_SRC_BRAND_20250219,97,5,False,False,GB
CFG009102,2025-11-05,DEEPAL S07,Intelligence,mobile,organic,organic,META_GB_S07_AWR_CONQUEST_TESLA_20250403,156,1,False,False,DE
CFG009103,2025-11-05,AVATR 11,Executive,tablet,linkedin,organic,GOOG_GB_S07_SRC_BRAND_20250213,228,5,False,False,GB
CFG009104,2025-11-05,DEEPAL S07,Pure,mobile,google,referral,TT_GB_S07_AWR_HERO_LAUNCH_20250110,116,2,False,False,FR
CFG009105,2025-11-05,DEEPAL S07,Design,mobile,google,email,organic,51,7,True,False,DE
CFG009106,2025-11-05,DEEPAL S07,Pure,tablet,google,referral,META_GB_S07_AWR_SITE_VISITORS_20250430,262,7,True,False,GB
CFG009107,2025-11-05,DEEPAL S07,Intelligence,mobile,meta,display,META_GB_S07_AWR_ENGAGED_VIEWERS_20250418,84,3,False,False,GB
CFG009108,2025-11-05,AVATR 12,Long Range,mobile,linkedin,cpc,organic,33,2,False,False,GB
CFG009109,2025-11-05,DEEPAL S07,Design,tablet,meta,cpc,TT_GB_AVATR11_CVR_LIFESTYLE_20251011,85,2,False,False,GB
CFG009110,2025-11-05,DEEPAL S07,Pure,desktop,organic,organic,TT_GB_AVATR11_CVR_CONFIGURATOR_CTA_20251028,70,6,False,False,GB
CFG009111,2025-11-05,DEEPAL S07,Design,mobile,google,social,META_GB_S07_AWR_FLEET_MANAGERS_20250201,103,3,False,False,GB
CFG009112,2025-11-05,AVATR 12,Performance,desktop,google,cpc,META_GB_AVATR12_RTG_YOUNG_PROFESSIONALS_20251018,242,1,False,False,GB
CFG009113,2025-11-05,AVATR 12,Long Range,mobile,organic,email,TT_GB_AVATR12_TRF_PRODUCT_FEATURES_20251009,164,6,True,True,GB
CFG009114,2025-11-05,DEEPAL S07,Pure,mobile,direct,organic,TT_GB_AVATR12_CVR_COMPARISON_20250903,145,2,False,False,GB
CFG009115,2025-11-05,DEEPAL S07,Pure,mobile,organic,organic,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250105,61,7,False,False,GB
CFG009116,2025-11-05,AVATR 12,Performance,mobile,tiktok,organic,organic,161,7,True,True,DE
CFG009117,2025-11-05,AVATR 12,Performance,mobile,linkedin,display,organic,1034,6,False,False,GB
CFG009118,2025-11-05,DEEPAL S07,Intelligence,desktop,tiktok,social,organic,196,5,True,False,FR
CFG009119,2025-11-05,AVATR 12,Long Range,tablet,tiktok,organic,TT_GB_S07_AWR_HERO_LAUNCH_20250605,258,7,False,False,GB
CFG009120,2025-11-05,DEEPAL S07,Intelligence,mobile,linkedin,social,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250601,356,6,False,False,FR
CFG009121,2025-11-05,DEEPAL S07,Design,tablet,direct,email,META_GB_S07_AWR_EV_INTENDERS_20250611,330,7,True,False,GB
CFG009122,2025-11-05,DEEPAL S07,Pure,desktop,direct,referral,organic,611,7,True,False,GB
CFG009123,2025-11-05,DEEPAL S07,Design,mobile,google,organic,organic,120,6,False,False,DE
CFG009124,2025-11-05,DEEPAL S07,Pure,desktop,organic,email,organic,148,5,True,False,GB
CFG009125,2025-11-05,DEEPAL S07,Design,desktop,direct,email,TT_GB_AVATR12_TRF_HERO_LAUNCH_20251028,95,4,False,False,DE
CFG009126,2025-11-05,AVATR 12,Performance,desktop,tiktok,referral,TT_GB_S07_AWR_HERO_LAUNCH_20250706,123,2,False,False,DE
CFG009127,2025-11-05,AVATR 12,Performance,mobile,organic,cpc,organic,255,6,False,False,DE
CFG009128,2025-11-05,AVATR 12,Long Range,mobile,meta,email,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250510,75,1,False,False,GB
CFG009129,2025-11-05,AVATR 12,Performance,mobile,google,display,organic,22,6,True,False,GB
CFG009130,2025-11-05,AVATR 11,Executive,desktop,meta,display,organic,263,6,True,False,GB
CFG009131,2025-11-05,DEEPAL S07,Pure,mobile,direct,email,organic,78,1,False,False,GB
CFG009132,2025-11-05,DEEPAL S07,Design,mobile,direct,cpc,organic,114,5,True,False,GB
CFG009133,2025-11-05,AVATR 12,Performance,mobile,linkedin,organic,GOOG_GB_S07_GDN_TECH_ENTHUSIASTS_20251015,77,1,False,False,GB
CFG009134,2025-11-05,DEEPAL S07,Intelligence,mobile,meta,cpc,TT_GB_AVATR11_CVR_CONFIGURATOR_CTA_20251021,210,6,True,False,GB
CFG009135,2025-11-05,DEEPAL S07,Design,mobile,linkedin,referral,META_GB_S07_AWR_ENGAGED_VIEWERS_20250801,362,1,False,False,GB
CFG009136,2025-11-05,AVATR 12,Performance,tablet,linkedin,email,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251012,194,6,True,False,FR
CFG009137,2025-11-05,DEEPAL S07,Design,mobile,organic,cpc,TT_GB_S07_AWR_DEALER_LOCATOR_20251031,166,5,False,False,GB
CFG009138,2025-11-05,DEEPAL S07,Pure,desktop,google,social,META_GB_S07_AWR_SITE_VISITORS_20250410,122,7,False,False,GB
CFG009139,2025-11-05,AVATR 12,Performance,mobile,direct,referral,organic,254,5,False,False,GB
CFG009140,2025-11-05,AVATR 11,Executive,mobile,google,cpc,META_GB_S07_CVR_ENGAGED_VIEWERS_20250924,3524,7,True,False,DE
CFG009141,2025-11-05,AVATR 12,Long Range,desktop,organic,organic,GOOG_GB_AVATR12_GDN_LOOKALIKE_CONVERTERS_20250905,214,4,False,False,GB
CFG009142,2025-11-05,DEEPAL S07,Pure,mobile,direct,organic,TT_GB_AVATR12_TRF_DEALER_LOCATOR_20251008,147,5,False,False,DE
CFG009143,2025-11-05,AVATR 11,Executive Plus,mobile,meta,social,META_GB_S07_AWR_FLEET_MANAGERS_20250728,95,6,False,False,DE
CFG009144,2025-11-05,DEEPAL S07,Pure,desktop,direct,organic,organic,783,6,False,False,DE
CFG009145,2025-11-05,DEEPAL S07,Intelligence,tablet,direct,organic,organic,126,7,False,False,GB
CFG009146,2025-11-05,AVATR 11,Executive Plus,desktop,tiktok,display,GOOG_GB_AVATR12_GDN_CONQUEST_BMW_20250930,96,4,False,False,FR
CFG009147,2025-11-05,DEEPAL S07,Pure,mobile,google,email,organic,160,7,True,False,GB
CFG009148,2025-11-05,DEEPAL S07,Pure,tablet,linkedin,referral,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250420,243,1,False,False,DE
CFG009149,2025-11-05,DEEPAL S07,Design,mobile,linkedin,email,META_GB_S07_CVR_LOOKALIKE_CONVERTERS_20250927,162,3,False,False,GB
CFG009150,2025-11-05,AVATR 12,Performance,desktop,direct,email,organic,63,6,True,False,GB
CFG009151,2025-11-05,DEEPAL S07,Pure,desktop,organic,social,organic,103,4,False,False,GB
CFG009152,2025-11-05,AVATR 12,Long Range,mobile,meta,email,META_GB_AVATR11_AWR_CONQUEST_BMW_20251029,189,6,False,False,GB
CFG009153,2025-11-05,DEEPAL S07,Intelligence,mobile,linkedin,cpc,organic,137,7,True,True,FR
CFG009154,2025-11-05,DEEPAL S07,Pure,desktop,tiktok,referral,GOOG_GB_AVATR12_GDN_FAMILY_BUYERS_20250923,240,5,True,False,GB
CFG009155,2025-11-05,DEEPAL S07,Design,desktop,organic,email,organic,269,1,False,False,GB
CFG009156,2025-11-05,DEEPAL S07,Pure,desktop,tiktok,referral,META_GB_S07_AWR_CONQUEST_TESLA_20250124,148,6,False,False,GB
CFG009157,2025-11-05,DEEPAL S07,Pure,mobile,meta,social,META_GB_S07_AWR_CONQUEST_AUDI_20250118,139,3,False,False,GB
CFG009158,2025-11-05,DEEPAL S07,Intelligence,desktop,organic,display,META_GB_AVATR11_AWR_TECH_ENTHUSIASTS_20251009,29,7,True,False,DE
CFG009159,2025-11-05,AVATR 12,Long Range,desktop,organic,display,organic,187,2,False,False,GB
CFG009160,2025-11-05,AVATR 12,Long Range,desktop,meta,display,META_GB_AVATR12_CON_LOOKALIKE_CONVERTERS_20250926,82,7,True,False,DE
CFG009161,2025-11-05,DEEPAL S07,Intelligence,mobile,linkedin,organic,META_GB_AVATR11_AWR_FLEET_MANAGERS_20251101,449,7,True,False,GB
CFG009162,2025-11-05,DEEPAL S07,Intelligence,mobile,organic,social,TT_GB_AVATR11_CVR_RESERVATION_CTA_20251009,883,2,False,False,DE
CFG009163,2025-11-05,DEEPAL S07,Pure,desktop,google,organic,organic,256,6,True,False,GB
CFG009164,2025-11-05,AVATR 11,Executive Plus,mobile,tiktok,social,META_GB_S07_AWR_PREMIUM_AUTO_20250320,47,2,False,False,GB
CFG009165,2025-11-05,DEEPAL S07,Design,desktop,google,referral,organic,274,6,True,False,DE
CFG009166,2025-11-05,DEEPAL S07,Pure,mobile,organic,cpc,organic,107,5,False,False,GB
CFG009167,2025-11-05,DEEPAL S07,Pure,mobile,organic,social,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251027,62,7,True,False,GB
CFG009168,2025-11-05,AVATR 12,Long Range,mobile,meta,social,organic,94,1,False,False,GB
CFG009169,2025-11-05,DEEPAL S07,Design,mobile,organic,social,GOOG_GB_AVATR12_SRC_GEN_20250930,135,5,True,False,GB
CFG009170,2025-11-05,DEEPAL S07,Design,mobile,tiktok,display,META_GB_S07_RTG_SITE_VISITORS_20251002,69,7,False,False,GB
CFG009171,2025-11-06,DEEPAL S07,Pure,mobile,organic,cpc,TT_GB_S07_AWR_HERO_LAUNCH_20250419,214,7,False,False,GB
CFG009172,2025-11-06,DEEPAL S07,Pure,mobile,google,cpc,TT_GB_S07_AWR_RESERVATION_CTA_20250731,58,1,False,False,DE
CFG009173,2025-11-06,DEEPAL S07,Intelligence,tablet,direct,social,organic,157,7,False,False,GB
CFG009174,2025-11-06,DEEPAL S07,Intelligence,desktop,linkedin,email,META_GB_S07_AWR_EV_INTENDERS_20250221,136,2,False,False,GB
CFG009175,2025-11-06,AVATR 12,Long Range,mobile,direct,organic,TT_GB_S07_AWR_PRODUCT_FEATURES_20250707,72,7,False,False,GB
CFG009176,2025-11-06,DEEPAL S07,Intelligence,mobile,google,social,organic,141,2,False,False,GB
CFG009177,2025-11-06,DEEPAL S07,Design,tablet,linkedin,cpc,GOOG_GB_S07_SRC_GEN_20251018,200,4,False,False,GB
CFG009178,2025-11-06,DEEPAL S07,Intelligence,desktop,google,social,META_GB_AVATR11_RTG_SITE_VISITORS_20251018,34,7,False,False,GB
CFG009179,2025-11-06,DEEPAL S07,Design,mobile,direct,cpc,organic,241,7,False,False,DE
CFG009180,2025-11-06,AVATR 12,Long Range,mobile,google,cpc,organic,129,7,False,False,GB
CFG009181,2025-11-06,DEEPAL S07,Pure,mobile,direct,referral,organic,262,6,True,True,GB
CFG009182,2025-11-06,DEEPAL S07,Design,tablet,organic,social,organic,74,7,True,False,GB
CFG009183,2025-11-06,DEEPAL S07,Design,desktop,google,cpc,organic,165,6,True,False,DE
CFG009184,2025-11-06,DEEPAL S07,Design,desktop,tiktok,email,organic,59,3,False,False,DE
CFG009185,2025-11-06,AVATR 11,Executive Plus,mobile,linkedin,email,TT_GB_S07_TRF_CONFIGURATOR_CTA_20250921,221,2,False,False,GB
CFG009186,2025-11-06,DEEPAL S07,Design,mobile,organic,social,organic,125,4,False,False,GB
CFG009187,2025-11-06,AVATR 12,Long Range,desktop,tiktok,display,META_GB_AVATR11_CVR_TECH_ENTHUSIASTS_20251029,122,5,True,False,GB
CFG009188,2025-11-06,DEEPAL S07,Pure,mobile,direct,organic,TT_GB_AVATR11_CVR_PRICE_REVEAL_20251008,676,7,True,False,GB
CFG009189,2025-11-06,DEEPAL S07,Pure,mobile,meta,email,organic,484,6,False,False,GB
CFG009190,2025-11-06,DEEPAL S07,Design,mobile,direct,cpc,organic,137,5,True,False,GB
CFG009191,2025-11-06,DEEPAL S07,Pure,desktop,organic,organic,organic,106,6,True,False,GB
CFG009192,2025-11-06,DEEPAL S07,Intelligence,mobile,meta,email,organic,31,2,False,False,GB
CFG009193,2025-11-06,AVATR 12,Performance,desktop,tiktok,cpc,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250420,75,1,False,False,GB
CFG009194,2025-11-06,DEEPAL S07,Design,desktop,linkedin,cpc,TT_GB_S07_AWR_HERO_LAUNCH_20251102,298,6,True,False,DE
CFG009195,2025-11-06,DEEPAL S07,Design,mobile,direct,display,META_GB_AVATR11_CVR_ECO_CONSCIOUS_20251022,184,5,True,False,GB
CFG009196,2025-11-06,AVATR 12,Performance,mobile,direct,display,organic,199,2,False,False,GB
CFG009197,2025-11-06,DEEPAL S07,Intelligence,mobile,google,organic,organic,192,4,False,False,GB
CFG009198,2025-11-06,DEEPAL S07,Pure,mobile,linkedin,email,organic,44,6,True,False,DE
CFG009199,2025-11-06,DEEPAL S07,Pure,mobile,linkedin,referral,organic,76,2,False,False,GB
