date,channel,device,sessions,users,new_users,bounce_rate,avg_session_duration_sec,pages_per_session,configurator_starts
2025-10-25,social_organic,desktop,9863,7524,6049,0.3268,86.7,4.3,229
2025-10-25,social_organic,mobile,16061,14473,10488,0.6506,32.1,4.79,372
2025-10-25,display,tablet,2557,2009,1425,0.4215,114.7,2.62,90
2025-10-25,display,desktop,8939,7193,6124,0.3513,257.3,2.49,252
2025-10-25,display,mobile,14055,11876,7445,0.6309,185.1,4.66,456
2025-10-26,social_organic,mobile,30078,25597,20654,0.4559,40.1,4.46,680
2025-10-26,social_organic,tablet,5489,5019,2850,0.597,45.2,2.33,122
2025-10-26,direct,mobile,56068,45805,35423,0.5432,187.6,2.32,1374
2025-10-26,direct,tablet,10357,9033,6964,0.4826,143.1,3.68,498
2025-10-26,display,mobile,26410,21387,13868,0.4916,151.0,3.11,996
2025-10-26,display,tablet,4703,4212,2668,0.6124,210.1,2.19,147
2025-10-26,organic_search,mobile,94197,70761,49469,0.5621,111.1,3.83,2170
2025-10-26,organic_search,tablet,17143,16056,8018,0.4281,218.9,1.94,685
2025-10-26,paid_search,mobile,75492,58169,34075,0.4138,215.1,3.02,2926
2025-10-26,paid_search,tablet,13743,11238,6822,0.4348,133.3,4.2,371
2025-10-27,email,tablet,3087,2700,1539,0.5707,150.1,4.02,104
2025-10-27,email,mobile,16605,14152,11270,0.4536,96.1,4.52,524
2025-10-27,display,tablet,4100,3155,1653,0.4308,70.5,2.78,149
2025-10-27,display,mobile,23000,17704,9678,0.42,274.6,4.53,1056
2025-10-27,social_organic,tablet,4925,4493,3412,0.4926,71.1,2.38,99
2025-10-27,social_organic,mobile,26412,22847,15612,0.3479,31.5,3.63,585
2025-10-27,paid_search,tablet,12031,9812,7657,0.3716,290.1,3.32,395
2025-10-27,paid_search,mobile,65674,52035,27223,0.5867,146.8,4.63,1484
2025-10-27,direct,tablet,8979,7867,6180,0.3809,204.2,2.47,343
2025-10-27,direct,mobile,49145,43257,31251,0.3438,148.1,4.53,1041
2025-10-27,organic_search,tablet,14976,12292,6630,0.5909,128.5,2.22,416
2025-10-27,organic_search,mobile,82136,70297,40434,0.5791,193.0,4.19,1675
2025-10-28,direct,tablet,22040,17667,12090,0.3962,68.2,2.63,875
2025-10-28,direct,desktop,77918,58778,50415,0.4807,276.3,2.3,3043
2025-10-28,organic_search,tablet,37240,34906,18466,0.3123,117.3,2.74,1784
2025-10-28,organic_search,desktop,129581,99765,57752,0.5499,88.4,3.74,6256
2025-10-28,social_organic,tablet,11970,10057,5225,0.3193,53.3,2.46,337
2025-10-28,social_organic,desktop,41474,35720,28471,0.653,85.4,3.19,927
2025-10-28,referral,tablet,7420,6869,4868,0.5672,222.9,3.75,354
2025-10-28,referral,desktop,26052,22614,13769,0.3009,257.0,2.86,1117
2025-10-28,display,tablet,10480,9786,5079,0.6959,284.8,3.64,456
2025-10-28,display,desktop,36307,32877,20781,0.5556,241.1,4.98,817
2025-10-29,social_organic,desktop,11394,8635,7054,0.5372,77.0,3.06,381
2025-10-29,social_organic,mobile,18015,15591,8877,0.362,67.9,4.07,519
2025-10-29,social_paid,desktop,21313,18178,11897,0.6043,92.1,4.35,644
2025-10-29,social_paid,mobile,33674,26177,23505,0.689,116.9,4.61,1547
2025-10-29,display,desktop,10109,9428,5131,0.631,103.5,3.8,492
2025-10-29,display,mobile,15745,14103,10104,0.636,203.2,2.53,712
2025-10-29,organic_search,desktop,35806,30204,22702,0.6519,69.8,4.87,927
2025-10-29,organic_search,mobile,55970,49798,37294,0.3577,64.2,3.65,2461
2025-10-29,direct,desktop,21374,16819,11468,0.6428,210.8,2.03,716
2025-10-29,direct,mobile,33320,31211,13716,0.6589,61.5,4.95,1488
2025-10-30,direct,desktop,49683,41490,32598,0.4607,224.1,3.52,993
2025-10-30,direct,tablet,14409,12785,5983,0.59,168.7,3.6,564
2025-10-30,display,desktop,23395,18900,14368,0.5714,167.8,2.36,1119
2025-10-30,display,tablet,6727,5219,3501,0.4614,213.4,3.51,207
2025-10-30,paid_search,desktop,67071,51474,30740,0.3488,211.5,3.38,1746
2025-10-30,paid_search,tablet,19087,15405,8392,0.4246,253.2,3.79,460
2025-10-30,email,desktop,16896,13471,10631,0.5132,183.1,3.41,764
2025-10-30,email,tablet,4778,4457,2373,0.5965,109.0,4.39,177
2025-10-30,organic_search,desktop,83356,71238,51492,0.5369,68.9,3.81,4048
2025-10-30,organic_search,tablet,24054,22049,15711,0.5742,217.7,4.1,905
2025-10-31,social_paid,tablet,5623,4234,2399,0.3015,87.1,4.87,227
2025-10-31,social_paid,mobile,30302,24647,17544,0.315,95.7,3.19,1215
2025-10-31,social_paid,desktop,19344,16699,9063,0.5713,43.7,4.97,829
2025-10-31,direct,tablet,5410,4614,2228,0.4927,150.2,1.82,236
2025-10-31,direct,mobile,30188,27594,18442,0.4924,183.4,3.87,769
2025-10-31,direct,desktop,18971,16755,10391,0.5597,74.6,3.81,383
2025-10-31,email,tablet,1842,1532,1119,0.4484,214.2,4.02,80
2025-10-31,email,mobile,9947,8671,4358,0.5669,99.7,3.34,200
2025-10-31,email,desktop,6379,5752,3275,0.3435,217.4,1.72,292
2025-10-31,social_organic,tablet,2948,2668,1487,0.3186,81.0,1.83,100
2025-10-31,social_organic,mobile,16032,12245,6653,0.4218,54.6,1.63,381
2025-10-31,social_organic,desktop,10117,8212,5582,0.4775,49.4,2.23,378
2025-10-31,paid_search,tablet,7250,6820,4384,0.6823,73.9,2.37,161
2025-10-31,paid_search,mobile,40563,33815,25047,0.6023,172.6,3.09,952
2025-10-31,paid_search,desktop,25610,20651,12368,0.3143,174.4,3.86,977
2025-11-01,email,desktop,4908,3713,1992,0.4921,206.5,2.97,110
2025-11-01,email,mobile,7894,6407,4675,0.6956,203.6,3.15,240
2025-11-01,email,tablet,1347,1110,732,0.3431,288.1,4.47,53
2025-11-01,paid_search,desktop,20006,18514,9651,0.6229,100.4,4.23,429
2025-11-01,paid_search,mobile,30770,23898,17401,0.5997,163.2,4.37,1529
2025-11-01,paid_search,tablet,5633,4992,3674,0.3881,101.8,4.69,235
2025-11-01,display,desktop,6847,6489,3441,0.4815,101.8,3.05,330
2025-11-01,display,mobile,10677,10064,6284,0.6504,295.4,4.95,348
2025-11-01,display,tablet,1964,1610,793,0.5921,73.7,2.4,66
2025-11-01,referral,desktop,4775,4431,3136,0.6004,86.3,2.29,144
2025-11-01,referral,mobile,7663,6150,3679,0.3549,97.8,2.06,248
2025-11-01,referral,tablet,1391,1172,754,0.4754,167.7,4.14,44
2025-11-01,direct,desktop,14804,12512,10138,0.5971,142.5,3.86,615
2025-11-01,direct,mobile,23101,17629,10322,0.4796,150.5,2.49,1096
2025-11-01,direct,tablet,4216,3578,1901,0.5072,220.4,3.97,97
2025-11-01,social_paid,desktop,14565,13579,10030,0.5,66.5,2.19,544
2025-11-01,social_paid,mobile,22933,20283,12730,0.4052,99.7,2.96,1055
2025-11-01,social_paid,tablet,4153,3689,2859,0.6928,64.1,1.95,138
2025-11-02,paid_search,desktop,24285,20423,16686,0.3055,71.1,3.37,757
2025-11-02,paid_search,tablet,6993,6462,4039,0.5457,120.8,3.66,177
2025-11-02,paid_search,mobile,37914,29244,21893,0.5818,208.3,2.55,843
2025-11-02,social_organic,desktop,9789,7494,4303,0.312,37.2,4.74,478
2025-11-02,social_organic,tablet,2733,2078,1601,0.5461,69.6,4.1,55
2025-11-02,social_organic,mobile,15614,13228,10670,0.4011,37.8,3.94,653
2025-11-02,display,desktop,8323,7391,4397,0.4146,225.0,4.84,209
2025-11-02,display,tablet,2397,2107,1294,0.638,103.3,1.91,65
2025-11-02,display,mobile,13333,12044,6978,0.3571,198.0,2.48,546
2025-11-02,email,desktop,6174,5733,3864,0.6775,257.7,4.8,153
2025-11-02,email,tablet,1723,1612,906,0.5758,120.1,2.81,66
2025-11-02,email,mobile,9496,7502,4237,0.3311,213.7,3.34,446
2025-11-02,direct,desktop,18371,16154,11570,0.4577,103.3,3.31,571
2025-11-02,direct,tablet,5240,4965,2756,0.3124,219.9,2.09,105
2025-11-02,direct,mobile,28599,26904,11870,0.5813,258.4,2.71,618
2025-11-03,referral,mobile,8811,7719,5344,0.4537,294.3,4.79,264
2025-11-03,referral,tablet,1611,1398,822,0.4309,219.4,1.73,60
2025-11-03,referral,desktop,5587,4322,3552,0.6808,122.0,3.65,235
2025-11-03,direct,mobile,26321,22163,15634,0.6369,102.5,2.4,1209
2025-11-03,direct,tablet,4889,3947,3085,0.4305,225.8,3.28,180
2025-11-03,direct,desktop,16897,15757,7877,0.347,100.3,3.42,632
2025-11-03,paid_search,mobile,35693,30688,20948,0.4247,89.7,2.87,1528
2025-11-03,paid_search,tablet,6528,5845,4369,0.6062,91.7,4.12,317
2025-11-03,paid_search,desktop,22636,19755,10261,0.6498,222.7,3.81,491
2025-11-03,display,mobile,12240,9326,6829,0.4164,260.7,2.9,610
2025-11-03,display,tablet,2245,1750,1233,0.6525,197.5,4.85,82
2025-11-03,display,desktop,7850,6481,4469,0.3714,297.5,2.25,356
2025-11-03,social_organic,mobile,14075,12540,7906,0.6842,36.2,2.85,581
2025-11-03,social_organic,tablet,2627,2102,1684,0.3397,73.6,4.72,118
2025-11-03,social_organic,desktop,9136,7217,5667,0.6267,55.5,3.07,264
2025-11-04,organic_search,tablet,6005,4694,3290,0.4294,122.7,2.53,274
2025-11-04,organic_search,mobile,32708,30973,15924,0.3678,143.5,2.17,1578
2025-11-04,organic_search,desktop,20668,19152,9130,0.6871,272.1,4.8,994
2025-11-04,referral,tablet,1178,947,774,0.4036,72.7,3.57,46
2025-11-04,referral,mobile,6467,5140,3766,0.3692,247.1,2.59,171
2025-11-04,referral,desktop,4211,3965,2022,0.6398,183.1,2.63,186
2025-11-04,email,tablet,1206,1117,812,0.5191,115.5,3.08,39
2025-11-04,email,mobile,6456,6042,4415,0.3998,81.6,3.07,205
2025-11-04,email,desktop,4146,3555,2136,0.4935,264.0,2.45,206
2025-11-04,social_organic,tablet,1967,1561,1032,0.3388,42.6,3.37,69
2025-11-04,social_organic,mobile,10525,8067,6230,0.3729,73.7,3.52,345
2025-11-04,social_organic,desktop,6612,5744,3655,0.6643,55.9,2.3,290
2025-11-04,display,tablet,1669,1407,991,0.3559,118.7,3.87,73
2025-11-04,display,mobile,9069,8096,5597,0.5144,102.4,4.03,363
2025-11-04,display,desktop,5926,5481,3667,0.4307,166.9,2.31,197
2025-11-04,social_paid,tablet,3543,3255,1471,0.5308,104.9,2.04,171
2025-11-04,social_paid,mobile,19647,17512,12246,0.3757,80.0,3.27,593
2025-11-04,social_paid,desktop,12477,9696,6398,0.4519,102.3,4.7,455
2025-11-05,social_organic,tablet,3510,2994,2083,0.6619,64.4,3.52,98
2025-11-05,social_organic,mobile,19640,16176,10954,0.6156,38.8,1.62,482
2025-11-05,organic_search,tablet,11080,9319,6624,0.6332,124.3,3.77,241
2025-11-05,organic_search,mobile,61950,46777,28376,0.3192,87.5,2.52,2471
2025-11-05,paid_search,tablet,8942,7905,3727,0.4141,115.1,1.63,208
2025-11-05,paid_search,mobile,49135,43090,31114,0.5217,188.4,2.65,1102
2025-11-05,social_paid,tablet,6773,5195,2891,0.3201,97.7,3.84,243
2025-11-05,social_paid,mobile,36906,28829,17999,0.5535,75.0,4.62,1160
2025-11-05,display,tablet,3214,2868,1985,0.4366,71.0,3.1,132
2025-11-05,display,mobile,16964,15065,7051,0.6133,190.2,2.85,722
2025-11-05,email,tablet,2335,2035,1462,0.3324,103.6,2.78,83
2025-11-05,email,mobile,12328,10617,5784,0.3461,256.1,2.75,514
2025-11-06,organic_search,desktop,20303,18097,14033,0.5027,161.9,2.72,693
2025-11-06,organic_search,mobile,31459,24551,13316,0.4971,63.7,4.65,642
2025-11-06,paid_search,desktop,16067,12602,7061,0.5553,189.7,3.78,636
2025-11-06,paid_search,mobile,25578,20289,16681,0.3395,96.9,2.44,1168
2025-11-06,referral,desktop,4133,3775,1893,0.6435,155.0,1.86,124
2025-11-06,referral,mobile,6299,4889,2602,0.5221,238.4,4.57,143
2025-11-06,social_paid,desktop,11931,11028,6070,0.5027,61.1,2.69,591
2025-11-06,social_paid,mobile,18924,16478,9786,0.4756,57.7,1.63,579
2025-11-06,email,desktop,4092,3390,2348,0.4953,97.8,2.12,168
2025-11-06,email,mobile,6531,5668,3691,0.627,103.1,2.48,280
2025-11-06,direct,desktop,12059,10520,7889,0.539,276.5,2.17,496
2025-11-06,direct,mobile,19199,15307,9199,0.4333,105.0,3.87,679
2025-11-07,direct,tablet,10655,10061,6361,0.6781,123.9,3.28,293
2025-11-07,direct,desktop,37522,31672,15554,0.6364,100.1,3.7,1785
2025-11-07,social_paid,tablet,10770,9166,5791,0.319,66.8,3.35,400
2025-11-07,social_paid,desktop,37695,34735,16571,0.5784,48.6,1.95,821
2025-11-07,organic_search,tablet,17967,13482,11153,0.5892,87.3,2.04,705
2025-11-07,organic_search,desktop,62597,59322,42483,0.6082,263.5,3.68,2081
2025-11-07,display,tablet,4956,4482,3211,0.5802,80.6,1.54,147
2025-11-07,display,desktop,17546,13976,9126,0.4652,267.2,4.69,557
2025-11-07,referral,tablet,3530,2912,2374,0.4538,70.3,1.63,141
2025-11-07,referral,desktop,12537,10865,5539,0.5796,213.9,4.05,390
2025-11-07,social_organic,tablet,5674,4962,2277,0.3642,43.7,4.49,273
2025-11-07,social_organic,desktop,20180,17131,8656,0.6937,35.3,3.65,760
2025-11-08,organic_search,mobile,31844,27594,18865,0.4535,246.0,4.09,1126
2025-11-08,organic_search,tablet,5726,5033,3615,0.3311,97.0,2.85,206
2025-11-08,organic_search,desktop,20305,18690,11476,0.6302,133.0,3.2,471
2025-11-08,social_organic,mobile,10299,9060,4795,0.5916,82.9,2.98,436
2025-11-08,social_organic,tablet,1811,1388,1049,0.6657,40.7,1.7,56
2025-11-08,social_organic,desktop,6590,5812,3977,0.66,74.3,2.69,304
2025-11-08,direct,mobile,18929,16473,11253,0.4231,113.6,1.83,556
2025-11-08,direct,tablet,3444,3007,1779,0.3089,218.7,2.8,168
2025-11-08,direct,desktop,12099,11296,6478,0.6098,152.2,4.42,574
2025-11-08,social_paid,mobile,19086,15693,8302,0.6809,110.1,1.96,562
2025-11-08,social_paid,tablet,3438,2579,2007,0.4877,79.2,5.0,95
2025-11-08,social_paid,desktop,12219,11040,8368,0.5533,114.0,1.9,550
2025-11-08,display,mobile,9089,7958,3940,0.4533,246.0,3.46,383
2025-11-08,display,tablet,1605,1486,854,0.6714,82.0,3.27,69
2025-11-08,display,desktop,5590,5151,3707,0.4557,66.7,4.58,220
2025-11-09,paid_search,desktop,15577,13598,9004,0.4001,267.3,4.8,586
2025-11-09,paid_search,mobile,24272,18342,13023,0.4456,181.8,3.57,984
2025-11-09,paid_search,tablet,4555,3853,2384,0.3708,133.7,4.61,194
2025-11-09,direct,desktop,11570,9237,5627,0.3074,206.6,2.36,556
2025-11-09,direct,mobile,18033,16353,12413,0.5152,158.3,4.74,708
2025-11-09,direct,tablet,3237,2862,2030,0.3334,118.8,2.44,73
2025-11-09,email,desktop,3919,3034,2710,0.4876,97.8,3.63,104
2025-11-09,email,mobile,6173,5808,2835,0.51,249.1,4.83,291
2025-11-09,email,tablet,1058,956,560,0.6827,175.2,2.79,34
2025-11-09,organic_search,desktop,19214,15969,12168,0.6856,142.0,3.58,427
2025-11-09,organic_search,mobile,30349,27431,18314,0.3741,203.0,2.47,1033
2025-11-09,organic_search,tablet,5586,4249,3384,0.52,165.7,4.81,201
2025-11-09,display,desktop,5342,5015,2873,0.4241,64.8,3.91,191
2025-11-09,display,mobile,8529,8100,5491,0.3472,259.0,1.67,319
2025-11-09,display,tablet,1570,1265,1071,0.6273,170.1,2.95,55
2025-11-09,referral,desktop,3876,2937,2376,0.3799,251.4,2.91,129
2025-11-09,referral,mobile,6166,4888,3657,0.5007,84.2,4.93,131
2025-11-09,referral,tablet,1105,1030,712,0.305,290.0,2.55,27
2025-11-10,social_paid,tablet,4995,4544,2464,0.4447,114.4,4.26,197
2025-11-10,social_paid,mobile,27329,24410,12392,0.4499,74.5,1.63,1042
2025-11-10,social_paid,desktop,17287,13974,11473,0.5603,69.9,1.99,747
2025-11-10,paid_search,tablet,6536,6036,3291,0.6234,155.2,1.96,282
2025-11-10,paid_search,mobile,36274,30786,25201,0.3233,217.7,4.71,1033
2025-11-10,paid_search,desktop,23163,18272,13577,0.4973,237.7,2.47,764
2025-11-10,referral,tablet,1634,1338,926,0.3039,213.5,4.92,54
2025-11-10,referral,mobile,9161,7571,6306,0.5424,152.0,3.28,229
2025-11-10,referral,desktop,5868,4817,3412,0.3724,142.1,4.12,284
2025-11-10,email,tablet,1726,1565,823,0.3432,185.0,3.16,47
2025-11-10,email,mobile,8958,8450,5186,0.4121,249.0,2.05,208
2025-11-10,email,desktop,5793,4563,2641,0.3088,111.7,4.22,224
2025-11-10,social_organic,tablet,2602,1963,1178,0.6323,41.3,3.34,123
2025-11-10,social_organic,mobile,14511,13376,7091,0.4691,81.3,2.45,541
2025-11-10,social_organic,desktop,9262,8530,3944,0.6298,46.4,3.47,442
2025-11-11,social_paid,mobile,16161,13535,11021,0.6302,92.9,4.98,587
2025-11-11,social_paid,tablet,2822,2378,1228,0.3465,77.1,1.66,64
2025-11-11,social_paid,desktop,10056,8184,5054,0.6275,99.4,2.78,301
2025-11-11,social_organic,mobile,8212,7022,5661,0.4964,40.1,2.96,317
2025-11-11,social_organic,tablet,1518,1250,654,0.6738,65.8,2.67,53
2025-11-11,social_organic,desktop,5316,4592,3031,0.5343,36.2,2.92,203
2025-11-11,direct,mobile,15755,14333,6545,0.5723,288.3,3.02,582
2025-11-11,direct,tablet,2897,2392,1464,0.5751,290.8,2.02,74
2025-11-11,direct,desktop,10241,8593,4531,0.6979,99.8,1.64,416
2025-11-11,display,mobile,7332,6487,4138,0.5443,225.1,4.42,343
2025-11-11,display,tablet,1423,1098,791,0.6767,135.2,4.28,70
2025-11-11,display,desktop,4722,3631,2170,0.3102,165.7,2.13,98
2025-11-11,email,mobile,5243,4381,3179,0.6205,188.2,4.96,242
2025-11-11,email,tablet,943,812,619,0.5983,243.9,3.06,24
2025-11-11,email,desktop,3253,2995,2260,0.4265,250.0,2.57,115
2025-11-11,paid_search,mobile,20910,17352,10993,0.5824,176.8,1.68,883
2025-11-11,paid_search,tablet,3714,3358,2080,0.3692,194.5,2.39,162
2025-11-11,paid_search,desktop,13329,11680,9146,0.5196,134.9,4.62,489
2025-11-12,social_organic,tablet,3836,3289,2125,0.5186,32.5,4.63,136
2025-11-12,social_organic,mobile,20960,19205,10700,0.6533,63.9,2.81,464
2025-11-12,organic_search,tablet,11950,11320,8023,0.4767,235.9,4.71,464
2025-11-12,organic_search,mobile,66047,60396,36994,0.468,264.7,3.92,1965
2025-11-12,social_paid,tablet,7148,5889,4715,0.3887,98.1,3.12,288
2025-11-12,social_paid,mobile,39560,31648,27648,0.3237,69.8,3.58,1780
2025-11-12,referral,tablet,2362,2212,959,0.4397,299.4,3.02,89
2025-11-12,referral,mobile,13338,11752,5952,0.4018,268.5,3.92,487
2025-11-12,display,tablet,3427,2699,2177,0.515,275.2,3.42,124
2025-11-12,display,mobile,18573,16683,11588,0.4741,216.9,4.82,505
2025-11-12,direct,tablet,7117,6037,4001,0.3798,84.5,3.08,291
2025-11-12,direct,mobile,39262,33883,23974,0.5843,65.8,4.16,1897
2025-11-13,direct,tablet,7315,6250,4138,0.5714,208.6,1.73,218
2025-11-13,direct,desktop,25265,22026,15021,0.3865,133.6,2.57,1170
2025-11-13,email,tablet,2441,2280,1164,0.3822,299.1,4.31,85
2025-11-13,email,desktop,8198,6798,3959,0.6141,248.9,4.24,301
2025-11-13,display,tablet,3415,2785,1587,0.6326,109.7,3.1,129
2025-11-13,display,desktop,11775,10000,6579,0.3671,208.4,3.58,245
2025-11-13,organic_search,tablet,12029,9068,5577,0.6656,131.7,4.39,524
2025-11-13,organic_search,desktop,42004,37901,23376,0.3713,279.6,4.86,1873
2025-11-13,referral,tablet,2350,2146,1132,0.3082,92.7,4.43,69
2025-11-13,referral,desktop,8390,6955,5026,0.6793,192.7,1.57,328
2025-11-13,social_organic,tablet,3843,3355,2390,0.5265,72.9,1.81,161
2025-11-13,social_organic,desktop,13394,10263,9003,0.4326,59.6,2.68,612
2025-11-14,email,desktop,6149,5413,3651,0.4654,252.5,2.3,138
2025-11-14,email,mobile,9957,8767,5454,0.4651,112.2,2.78,287
2025-11-14,organic_search,desktop,31226,24146,15333,0.4605,271.4,3.13,715
2025-11-14,organic_search,mobile,49330,44865,29876,0.4237,63.4,4.04,1788
2025-11-14,display,desktop,8908,6798,4818,0.4969,189.4,2.35,225
2025-11-14,display,mobile,13685,12897,8801,0.4212,206.6,4.62,598
2025-11-14,referral,desktop,6294,5681,3921,0.6584,125.6,2.73,201
2025-11-14,referral,mobile,9925,9266,4221,0.5248,262.7,3.02,224
2025-11-14,social_organic,desktop,10082,9263,4112,0.4774,52.4,3.95,437
2025-11-14,social_organic,mobile,15740,13094,10244,0.6003,32.5,2.98,347
2025-11-14,social_paid,desktop,18827,14624,10304,0.5856,114.2,2.98,420
2025-11-14,social_paid,mobile,29599,26063,14301,0.3989,100.8,2.25,627
2025-11-15,email,tablet,1067,820,510,0.3113,66.2,2.0,25
2025-11-15,email,desktop,3604,3343,2047,0.4241,99.0,1.79,94
2025-11-15,email,mobile,5772,5371,4022,0.3937,201.5,3.61,282
2025-11-15,organic_search,tablet,5283,4529,2903,0.5393,281.7,3.02,125
2025-11-15,organic_search,desktop,18372,14427,9139,0.4634,155.3,1.61,371
2025-11-15,organic_search,mobile,29058,26978,12708,0.6215,272.6,3.85,812
2025-11-15,referral,tablet,1101,900,609,0.6199,297.0,4.55,38
2025-11-15,referral,desktop,3715,3400,1548,0.5692,85.7,4.79,142
2025-11-15,referral,mobile,5836,5437,3478,0.4445,221.6,4.95,233
2025-11-15,social_organic,tablet,1615,1261,870,0.5719,66.4,2.47,62
2025-11-15,social_organic,desktop,5813,5209,3518,0.5179,60.6,4.73,248
2025-11-15,social_organic,mobile,9296,7036,5357,0.4163,44.1,4.78,337
2025-11-15,paid_search,tablet,4162,3729,1946,0.4492,177.6,4.71,139
2025-11-15,paid_search,desktop,14820,12085,10204,0.4942,183.2,2.26,460
2025-11-15,paid_search,mobile,23451,19500,15619,0.4483,276.1,3.85,1033
2025-11-15,social_paid,tablet,3195,2465,1399,0.4479,107.1,3.48,81
2025-11-15,social_paid,desktop,11182,10338,6325,0.6202,106.7,3.24,374
2025-11-15,social_paid,mobile,17319,15354,10936,0.5477,57.6,3.84,667
2025-11-16,social_organic,tablet,4368,3582,2029,0.6435,74.5,4.27,133
2025-11-16,social_organic,mobile,24016,22065,11854,0.4418,86.1,3.17,1200
2025-11-16,social_paid,tablet,8334,7451,5377,0.5813,116.7,4.29,264
2025-11-16,social_paid,mobile,45261,42621,29484,0.6241,118.9,1.82,1862
2025-11-16,referral,tablet,2742,2225,1360,0.3783,123.3,4.16,66
2025-11-16,referral,mobile,15272,12121,9588,0.4911,232.4,3.51,707
2025-11-16,direct,tablet,8360,7673,5388,0.4226,268.7,4.96,249
2025-11-16,direct,mobile,45288,34384,28140,0.3598,197.4,2.36,956
2025-11-16,display,tablet,3862,3191,1771,0.5029,276.4,1.98,101
2025-11-16,display,mobile,21278,16967,14131,0.6678,105.8,3.5,763
2025-11-16,paid_search,tablet,11014,8613,5897,0.4823,202.5,4.98,260
2025-11-16,paid_search,mobile,60608,57551,31009,0.6051,168.7,3.15,1807
2025-11-17,email,tablet,2570,2277,1626,0.3192,177.8,4.26,81
2025-11-17,email,mobile,14712,12967,7109,0.3208,291.7,2.03,306
2025-11-17,organic_search,tablet,12924,10656,7733,0.3713,177.4,1.94,479
2025-11-17,organic_search,mobile,72058,68307,30067,0.5192,113.4,3.27,1745
2025-11-17,social_paid,tablet,8021,6080,5350,0.4892,61.4,5.0,254
2025-11-17,social_paid,mobile,43567,34383,23616,0.4933,47.0,2.98,1452
2025-11-17,referral,tablet,2721,2049,1891,0.3683,215.3,2.58,133
2025-11-17,referral,mobile,14545,12220,6805,0.5881,263.6,3.79,570
2025-11-17,paid_search,tablet,10524,9767,7137,0.4351,112.8,2.01,504
