sale_id,date,model,trim,dealer_id,market,price_gbp,finance_type,lead_id,source
SL003909,2025-12-05,DEEPAL S07,Intelligence,DLR022,GB,35990,PCP,,referral
SL003910,2025-12-05,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,event
SL003911,2025-12-05,DEEPAL S07,Pure,DLR032,GB,27990,PCP,,website
SL003912,2025-12-05,DEEPAL S07,Design,DLR003,FR,31990,HP,,website
SL003913,2025-12-05,DEEPAL S07,Intelligence,DLR048,GB,35990,cash,,event
SL003914,2025-12-05,DEEPAL S07,Design,DLR047,FR,31990,lease,,referral
SL003915,2025-12-05,DEEPAL S07,Design,DLR048,GB,31990,PCP,,website
SL003916,2025-12-05,DEEPAL S07,Intelligence,DLR024,GB,35990,lease,,event
SL003917,2025-12-05,DEEPAL S07,Pure,DLR012,DE,27990,lease,,website
SL003918,2025-12-05,AVATR 11,Executive,DLR013,GB,59990,HP,,referral
SL003919,2025-12-05,DEEPAL S07,Design,DLR034,GB,31990,PCP,,event
SL003920,2025-12-05,AVATR 12,Long Range,DLR011,DE,54990,HP,,referral
SL003921,2025-12-05,DEEPAL S07,Pure,DLR015,GB,27990,PCP,,website
SL003922,2025-12-05,DEEPAL S07,Pure,DLR027,GB,27990,PCP,,dealer_walkin
SL003923,2025-12-05,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,event
SL003924,2025-12-05,DEEPAL S07,Pure,DLR038,DE,27990,lease,,website
SL003925,2025-12-05,DEEPAL S07,Design,DLR033,DE,31990,HP,,referral
SL003926,2025-12-05,DEEPAL S07,Pure,DLR014,DE,27990,PCP,,event
SL003927,2025-12-05,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,website
SL003928,2025-12-05,DEEPAL S07,Design,DLR036,DE,31990,PCP,,website
SL003929,2025-12-05,AVATR 12,Long Range,DLR006,DE,54990,PCP,,dealer_walkin
SL003930,2025-12-05,DEEPAL S07,Intelligence,DLR007,GB,35990,PCP,,dealer_walkin
SL003931,2025-12-05,DEEPAL S07,Pure,DLR022,DE,27990,PCP,,dealer_walkin
SL003932,2025-12-05,AVATR 12,Performance,DLR045,GB,64990,lease,,referral
SL003933,2025-12-05,DEEPAL S07,Design,DLR001,GB,31990,HP,,dealer_walkin
SL003934,2025-12-05,DEEPAL S07,Pure,DLR027,GB,27990,cash,,website
SL003935,2025-12-05,AVATR 11,Executive,DLR038,GB,59990,PCP,,website
SL003936,2025-12-05,DEEPAL S07,Pure,DLR003,GB,27990,PCP,,referral
SL003937,2025-12-05,AVATR 12,Long Range,DLR009,DE,54990,HP,,referral
SL003938,2025-12-05,DEEPAL S07,Design,DLR046,GB,31990,lease,,referral
SL003939,2025-12-05,DEEPAL S07,Pure,DLR018,GB,27990,PCP,,website
SL003940,2025-12-05,AVATR 12,Long Range,DLR020,DE,54990,PCP,,event
SL003941,2025-12-05,DEEPAL S07,Intelligence,DLR034,GB,35990,PCP,,website
SL003942,2025-12-05,DEEPAL S07,Design,DLR029,DE,31990,PCP,,event
SL003943,2025-12-05,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,website
SL003944,2025-12-06,DEEPAL S07,Intelligence,DLR002,GB,35990,lease,LD000168,test_drive
SL003945,2025-12-06,DEEPAL S07,Design,DLR035,GB,31990,cash,,dealer_walkin
SL003946,2025-12-06,DEEPAL S07,Pure,DLR021,FR,27990,lease,,dealer_walkin
SL003947,2025-12-06,AVATR 12,Long Range,DLR028,GB,54990,lease,,website
SL003948,2025-12-06,DEEPAL S05,Pure,DLR001,DE,24990,PCP,,website
SL003949,2025-12-06,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,website
SL003950,2025-12-06,AVATR 11,Executive,DLR024,GB,59990,lease,,website
SL003951,2025-12-06,DEEPAL S07,Pure,DLR003,DE,27990,PCP,,referral
SL003952,2025-12-06,AVATR 11,Executive,DLR026,DE,59990,lease,,dealer_walkin
SL003953,2025-12-06,DEEPAL S07,Pure,DLR033,FR,27990,PCP,,website
SL003954,2025-12-06,DEEPAL S07,Intelligence,DLR050,GB,35990,cash,LD001024,test_drive
SL003955,2025-12-06,AVATR 11,Executive,DLR013,DE,59990,cash,,website
SL003956,2025-12-06,DEEPAL S07,Design,DLR001,DE,31990,HP,LD008649,test_drive
SL003957,2025-12-07,DEEPAL S07,Design,DLR012,GB,31990,PCP,LD003748,test_drive
SL003958,2025-12-07,DEEPAL S07,Pure,DLR017,GB,27990,PCP,,dealer_walkin
SL003959,2025-12-07,DEEPAL S07,Intelligence,DLR043,GB,35990,cash,,dealer_walkin
SL003960,2025-12-07,DEEPAL S07,Pure,DLR046,FR,27990,PCP,,event
SL003961,2025-12-07,AVATR 12,Performance,DLR048,GB,64990,PCP,,dealer_walkin
SL003962,2025-12-07,DEEPAL S07,Pure,DLR018,GB,27990,PCP,,referral
SL003963,2025-12-07,DEEPAL S07,Design,DLR022,GB,31990,PCP,,dealer_walkin
SL003964,2025-12-07,DEEPAL S07,Intelligence,DLR011,GB,35990,PCP,LD001903,test_drive
SL003965,2025-12-07,DEEPAL S07,Intelligence,DLR050,DE,35990,PCP,,referral
SL003966,2025-12-07,DEEPAL S07,Design,DLR023,GB,31990,PCP,,referral
SL003967,2025-12-07,DEEPAL S07,Pure,DLR024,GB,27990,PCP,LD009598,test_drive
SL003968,2025-12-07,DEEPAL S07,Pure,DLR020,GB,27990,PCP,,dealer_walkin
SL003969,2025-12-07,DEEPAL S07,Design,DLR049,GB,31990,PCP,LD008361,test_drive
SL003970,2025-12-07,AVATR 12,Long Range,DLR017,GB,54990,PCP,,referral
SL003971,2025-12-07,DEEPAL S07,Design,DLR025,FR,31990,PCP,,event
SL003972,2025-12-08,DEEPAL S07,Design,DLR034,GB,31990,PCP,,website
SL003973,2025-12-08,DEEPAL S07,Pure,DLR025,GB,27990,PCP,LD003308,test_drive
SL003974,2025-12-08,DEEPAL S07,Pure,DLR042,DE,27990,PCP,,event
SL003975,2025-12-08,DEEPAL S07,Design,DLR049,GB,31990,PCP,LD005098,test_drive
SL003976,2025-12-08,DEEPAL S07,Design,DLR032,GB,31990,PCP,,website
SL003977,2025-12-08,AVATR 12,Performance,DLR026,DE,64990,PCP,,event
SL003978,2025-12-08,AVATR 12,Long Range,DLR042,GB,54990,PCP,LD009510,test_drive
SL003979,2025-12-08,DEEPAL S07,Pure,DLR003,GB,27990,cash,LD008016,test_drive
SL003980,2025-12-08,AVATR 12,Long Range,DLR006,DE,54990,PCP,,referral
SL003981,2025-12-08,AVATR 12,Performance,DLR012,GB,64990,PCP,LD008308,test_drive
SL003982,2025-12-08,DEEPAL S07,Design,DLR002,GB,31990,PCP,,event
SL003983,2025-12-08,DEEPAL S07,Pure,DLR040,DE,27990,cash,LD006015,test_drive
SL003984,2025-12-08,AVATR 11,Executive Plus,DLR019,FR,69990,HP,,event
SL003985,2025-12-08,DEEPAL S07,Pure,DLR035,GB,27990,cash,,referral
SL003986,2025-12-08,AVATR 12,Performance,DLR045,DE,64990,PCP,LD007932,test_drive
SL003987,2025-12-08,AVATR 12,Performance,DLR036,FR,64990,PCP,LD002353,test_drive
SL003988,2025-12-08,DEEPAL S07,Design,DLR041,GB,31990,PCP,,event
SL003989,2025-12-08,AVATR 12,Long Range,DLR010,DE,54990,lease,,referral
SL003990,2025-12-08,AVATR 12,Performance,DLR005,GB,64990,lease,,event
SL003991,2025-12-09,DEEPAL S07,Design,DLR004,GB,31990,PCP,LD008385,test_drive
SL003992,2025-12-09,AVATR 12,Long Range,DLR001,GB,54990,PCP,LD007391,test_drive
SL003993,2025-12-09,DEEPAL S07,Intelligence,DLR041,GB,35990,cash,LD003746,test_drive
SL003994,2025-12-09,AVATR 11,Executive Plus,DLR025,GB,69990,cash,,website
SL003995,2025-12-09,DEEPAL S07,Pure,DLR034,GB,27990,HP,,event
SL003996,2025-12-09,AVATR 11,Executive,DLR013,GB,59990,PCP,,dealer_walkin
SL003997,2025-12-09,DEEPAL S07,Intelligence,DLR006,GB,35990,PCP,,dealer_walkin
SL003998,2025-12-09,AVATR 12,Long Range,DLR013,DE,54990,cash,,event
SL003999,2025-12-09,DEEPAL S07,Pure,DLR039,DE,27990,HP,,dealer_walkin
SL004000,2025-12-09,DEEPAL S07,Pure,DLR045,GB,27990,HP,,event
SL004001,2025-12-09,DEEPAL S07,Pure,DLR038,GB,27990,PCP,,referral
SL004002,2025-12-09,DEEPAL S07,Pure,DLR012,GB,27990,HP,,website
SL004003,2025-12-09,DEEPAL S07,Design,DLR012,GB,31990,PCP,LD001277,test_drive
SL004004,2025-12-09,AVATR 11,Executive Plus,DLR015,DE,69990,PCP,,website
SL004005,2025-12-09,DEEPAL S07,Pure,DLR049,FR,27990,cash,LD008683,test_drive
SL004006,2025-12-09,DEEPAL S07,Design,DLR009,GB,31990,lease,LD009948,test_drive
SL004007,2025-12-09,DEEPAL S07,Pure,DLR037,DE,27990,PCP,LD005059,test_drive
SL004008,2025-12-09,AVATR 12,Long Range,DLR011,GB,54990,PCP,LD005203,test_drive
SL004009,2025-12-09,DEEPAL S07,Pure,DLR012,DE,27990,PCP,,dealer_walkin
SL004010,2025-12-09,AVATR 12,Long Range,DLR041,GB,54990,lease,,website
SL004011,2025-12-09,DEEPAL S07,Pure,DLR008,GB,27990,PCP,,dealer_walkin
SL004012,2025-12-09,DEEPAL S05,Design,DLR049,GB,28990,PCP,,event
SL004013,2025-12-09,DEEPAL S07,Pure,DLR002,GB,27990,PCP,,referral
SL004014,2025-12-09,DEEPAL S07,Intelligence,DLR011,GB,35990,HP,LD002651,test_drive
SL004015,2025-12-09,AVATR 12,Performance,DLR028,GB,64990,lease,,referral
SL004016,2025-12-09,AVATR 12,Performance,DLR026,GB,64990,PCP,,referral
SL004017,2025-12-09,DEEPAL S07,Pure,DLR002,DE,27990,lease,,dealer_walkin
SL004018,2025-12-10,AVATR 12,Performance,DLR045,FR,64990,lease,,referral
SL004019,2025-12-10,DEEPAL S07,Design,DLR047,GB,31990,PCP,,referral
SL004020,2025-12-10,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,referral
SL004021,2025-12-10,DEEPAL S07,Intelligence,DLR036,DE,35990,HP,,dealer_walkin
SL004022,2025-12-10,DEEPAL S07,Intelligence,DLR001,GB,35990,PCP,,event
SL004023,2025-12-10,DEEPAL S07,Design,DLR048,GB,31990,PCP,LD002277,test_drive
SL004024,2025-12-10,DEEPAL S07,Pure,DLR019,GB,27990,HP,,dealer_walkin
SL004025,2025-12-10,AVATR 12,Long Range,DLR016,DE,54990,cash,LD003924,test_drive
SL004026,2025-12-10,DEEPAL S07,Design,DLR031,DE,31990,lease,,referral
SL004027,2025-12-10,AVATR 12,Performance,DLR028,FR,64990,PCP,,dealer_walkin
SL004028,2025-12-10,DEEPAL S07,Pure,DLR019,FR,27990,PCP,,event
SL004029,2025-12-10,AVATR 12,Performance,DLR025,GB,64990,lease,,website
SL004030,2025-12-10,AVATR 11,Executive Plus,DLR020,GB,69990,lease,,dealer_walkin
SL004031,2025-12-10,DEEPAL S07,Design,DLR016,GB,31990,PCP,,event
SL004032,2025-12-10,DEEPAL S07,Design,DLR031,GB,31990,PCP,,website
SL004033,2025-12-10,DEEPAL S07,Pure,DLR017,GB,27990,PCP,,dealer_walkin
SL004034,2025-12-10,DEEPAL S07,Pure,DLR048,GB,27990,PCP,,event
SL004035,2025-12-10,DEEPAL S07,Design,DLR013,FR,31990,PCP,,referral
SL004036,2025-12-10,DEEPAL S07,Pure,DLR048,GB,27990,PCP,,referral
SL004037,2025-12-10,DEEPAL S07,Pure,DLR035,DE,27990,PCP,,dealer_walkin
SL004038,2025-12-10,DEEPAL S07,Design,DLR023,GB,31990,lease,,dealer_walkin
SL004039,2025-12-10,DEEPAL S07,Pure,DLR021,GB,27990,HP,,website
SL004040,2025-12-10,AVATR 12,Performance,DLR014,DE,64990,PCP,,referral
SL004041,2025-12-10,DEEPAL S07,Pure,DLR031,GB,27990,HP,,dealer_walkin
SL004042,2025-12-10,DEEPAL S05,Design,DLR030,GB,28990,cash,,event
SL004043,2025-12-10,DEEPAL S07,Pure,DLR003,GB,27990,PCP,,referral
SL004044,2025-12-10,DEEPAL S05,Pure,DLR048,GB,24990,PCP,,referral
SL004045,2025-12-10,DEEPAL S07,Pure,DLR035,GB,27990,lease,,dealer_walkin
SL004046,2025-12-10,AVATR 11,Executive,DLR009,GB,59990,HP,,website
SL004047,2025-12-10,DEEPAL S07,Pure,DLR001,GB,27990,PCP,,referral
SL004048,2025-12-10,DEEPAL S07,Pure,DLR004,FR,27990,PCP,,event
SL004049,2025-12-10,AVATR 12,Long Range,DLR017,DE,54990,PCP,,referral
SL004050,2025-12-10,DEEPAL S07,Pure,DLR048,DE,27990,lease,,event
SL004051,2025-12-10,DEEPAL S07,Design,DLR046,GB,31990,PCP,,website
SL004052,2025-12-10,DEEPAL S07,Intelligence,DLR036,DE,35990,PCP,,website
SL004053,2025-12-10,AVATR 11,Executive Plus,DLR009,FR,69990,HP,,website
SL004054,2025-12-10,DEEPAL S07,Pure,DLR038,GB,27990,lease,,referral
SL004055,2025-12-11,DEEPAL S07,Intelligence,DLR019,GB,35990,HP,,referral
SL004056,2025-12-11,DEEPAL S07,Design,DLR010,GB,31990,lease,,website
SL004057,2025-12-11,AVATR 12,Performance,DLR045,DE,64990,PCP,LD007260,test_drive
SL004058,2025-12-11,DEEPAL S07,Design,DLR006,DE,31990,lease,,dealer_walkin
SL004059,2025-12-11,AVATR 12,Long Range,DLR013,GB,54990,PCP,,dealer_walkin
SL004060,2025-12-11,DEEPAL S07,Pure,DLR037,GB,27990,lease,LD007377,test_drive
SL004061,2025-12-11,DEEPAL S07,Pure,DLR031,DE,27990,PCP,,website
SL004062,2025-12-11,DEEPAL S07,Pure,DLR009,DE,27990,cash,LD001853,test_drive
SL004063,2025-12-11,AVATR 12,Performance,DLR036,DE,64990,cash,,dealer_walkin
SL004064,2025-12-11,DEEPAL S07,Pure,DLR034,GB,27990,PCP,,website
SL004065,2025-12-11,DEEPAL S07,Pure,DLR033,FR,27990,cash,,event
SL004066,2025-12-11,DEEPAL S07,Pure,DLR016,FR,27990,PCP,LD004149,test_drive
SL004067,2025-12-11,DEEPAL S07,Design,DLR007,GB,31990,cash,LD003780,test_drive
SL004068,2025-12-11,DEEPAL S07,Design,DLR029,FR,31990,lease,,event
SL004069,2025-12-11,DEEPAL S07,Design,DLR023,DE,31990,PCP,,dealer_walkin
SL004070,2025-12-11,DEEPAL S07,Intelligence,DLR035,GB,35990,cash,,website
SL004071,2025-12-11,DEEPAL S07,Design,DLR043,GB,31990,PCP,,website
SL004072,2025-12-11,DEEPAL S07,Intelligence,DLR046,GB,35990,lease,,referral
SL004073,2025-12-11,DEEPAL S07,Intelligence,DLR028,FR,35990,cash,,referral
SL004074,2025-12-11,AVATR 11,Executive,DLR042,GB,59990,lease,,event
SL004075,2025-12-11,DEEPAL S07,Intelligence,DLR045,FR,35990,lease,,event
SL004076,2025-12-11,DEEPAL S07,Intelligence,DLR012,GB,35990,cash,,dealer_walkin
SL004077,2025-12-11,DEEPAL S07,Pure,DLR011,GB,27990,lease,,website
SL004078,2025-12-11,DEEPAL S07,Pure,DLR031,GB,27990,PCP,,event
SL004079,2025-12-11,DEEPAL S05,Design,DLR002,GB,28990,PCP,,event
SL004080,2025-12-11,DEEPAL S07,Pure,DLR045,GB,27990,lease,,referral
SL004081,2025-12-11,DEEPAL S07,Pure,DLR038,GB,27990,PCP,,event
SL004082,2025-12-11,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,dealer_walkin
SL004083,2025-12-11,DEEPAL S07,Pure,DLR002,DE,27990,PCP,LD008693,test_drive
SL004084,2025-12-11,DEEPAL S07,Design,DLR002,GB,31990,HP,,referral
SL004085,2025-12-11,AVATR 12,Long Range,DLR006,GB,54990,PCP,,event
SL004086,2025-12-12,DEEPAL S07,Pure,DLR044,FR,27990,PCP,,referral
SL004087,2025-12-12,AVATR 11,Executive,DLR036,GB,59990,HP,,event
SL004088,2025-12-12,AVATR 11,Executive,DLR025,GB,59990,PCP,,website
SL004089,2025-12-12,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,referral
SL004090,2025-12-12,AVATR 12,Performance,DLR001,DE,64990,PCP,,website
SL004091,2025-12-12,DEEPAL S07,Design,DLR028,GB,31990,PCP,,website
SL004092,2025-12-12,DEEPAL S07,Pure,DLR013,GB,27990,cash,,dealer_walkin
SL004093,2025-12-12,DEEPAL S07,Design,DLR048,FR,31990,HP,,dealer_walkin
SL004094,2025-12-12,DEEPAL S07,Pure,DLR032,GB,27990,cash,,event
SL004095,2025-12-12,DEEPAL S07,Intelligence,DLR032,DE,35990,PCP,,referral
SL004096,2025-12-12,AVATR 12,Performance,DLR043,DE,64990,PCP,,referral
SL004097,2025-12-12,DEEPAL S07,Pure,DLR023,FR,27990,HP,LD000592,test_drive
SL004098,2025-12-12,DEEPAL S07,Design,DLR004,GB,31990,HP,,website
SL004099,2025-12-12,DEEPAL S07,Intelligence,DLR036,DE,35990,cash,,website
SL004100,2025-12-12,DEEPAL S07,Design,DLR037,GB,31990,PCP,LD000180,test_drive
SL004101,2025-12-12,DEEPAL S07,Design,DLR046,FR,31990,PCP,,website
SL004102,2025-12-12,DEEPAL S07,Design,DLR006,GB,31990,lease,,referral
SL004103,2025-12-12,DEEPAL S07,Design,DLR044,GB,31990,PCP,,dealer_walkin
SL004104,2025-12-12,AVATR 12,Performance,DLR012,GB,64990,PCP,,website
SL004105,2025-12-12,DEEPAL S07,Intelligence,DLR050,GB,35990,HP,,event
SL004106,2025-12-12,DEEPAL S07,Design,DLR021,DE,31990,cash,LD006224,test_drive
SL004107,2025-12-12,AVATR 11,Executive,DLR006,GB,59990,PCP,,referral
SL004108,2025-12-12,DEEPAL S07,Pure,DLR034,GB,27990,PCP,,referral
SL004109,2025-12-12,AVATR 11,Executive Plus,DLR047,GB,69990,lease,,referral
SL004110,2025-12-12,AVATR 12,Long Range,DLR021,GB,54990,PCP,,website
SL004111,2025-12-12,DEEPAL S07,Pure,DLR033,GB,27990,PCP,,event
SL004112,2025-12-12,DEEPAL S07,Pure,DLR031,GB,27990,PCP,,referral
SL004113,2025-12-12,DEEPAL S07,Design,DLR008,FR,31990,PCP,,dealer_walkin
SL004114,2025-12-12,DEEPAL S07,Design,DLR043,GB,31990,PCP,,website
SL004115,2025-12-12,AVATR 12,Long Range,DLR042,FR,54990,cash,,referral
SL004116,2025-12-12,DEEPAL S07,Pure,DLR008,FR,27990,HP,,referral
SL004117,2025-12-12,AVATR 11,Executive,DLR026,GB,59990,PCP,,website
SL004118,2025-12-12,AVATR 12,Performance,DLR046,GB,64990,cash,,referral
SL004119,2025-12-12,AVATR 12,Performance,DLR049,FR,64990,HP,,event
SL004120,2025-12-12,DEEPAL S07,Design,DLR019,GB,31990,PCP,LD009859,test_drive
SL004121,2025-12-12,DEEPAL S07,Design,DLR025,DE,31990,PCP,LD009512,test_drive
SL004122,2025-12-12,DEEPAL S07,Pure,DLR049,GB,27990,HP,LD000744,test_drive
SL004123,2025-12-12,DEEPAL S07,Design,DLR050,DE,31990,PCP,,website
SL004124,2025-12-12,DEEPAL S07,Pure,DLR044,FR,27990,PCP,,referral
SL004125,2025-12-12,AVATR 12,Long Range,DLR037,GB,54990,HP,,event
SL004126,2025-12-12,AVATR 11,Executive Plus,DLR028,GB,69990,PCP,LD007462,test_drive
SL004127,2025-12-12,DEEPAL S07,Pure,DLR006,DE,27990,HP,,website
SL004128,2025-12-12,DEEPAL S07,Pure,DLR034,FR,27990,PCP,,dealer_walkin
SL004129,2025-12-12,DEEPAL S07,Pure,DLR001,GB,27990,cash,,dealer_walkin
SL004130,2025-12-12,AVATR 12,Long Range,DLR041,DE,54990,lease,,referral
SL004131,2025-12-12,DEEPAL S07,Design,DLR049,DE,31990,PCP,,referral
SL004132,2025-12-12,DEEPAL S07,Pure,DLR011,DE,27990,HP,,referral
SL004133,2025-12-12,DEEPAL S07,Intelligence,DLR036,GB,35990,PCP,,referral
SL004134,2025-12-12,DEEPAL S07,Pure,DLR030,FR,27990,PCP,,event
SL004135,2025-12-12,DEEPAL S07,Pure,DLR036,GB,27990,lease,,dealer_walkin
SL004136,2025-12-12,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,referral
SL004137,2025-12-12,DEEPAL S07,Intelligence,DLR039,DE,35990,PCP,,dealer_walkin
SL004138,2025-12-12,DEEPAL S07,Design,DLR032,GB,31990,cash,,dealer_walkin
SL004139,2025-12-12,DEEPAL S07,Design,DLR001,GB,31990,lease,,website
SL004140,2025-12-12,AVATR 12,Performance,DLR035,FR,64990,PCP,LD007316,test_drive
SL004141,2025-12-12,AVATR 11,Executive Plus,DLR011,FR,69990,HP,,dealer_walkin
SL004142,2025-12-12,AVATR 12,Long Range,DLR039,GB,54990,HP,LD004571,test_drive
SL004143,2025-12-12,DEEPAL S07,Pure,DLR002,DE,27990,HP,LD000086,test_drive
SL004144,2025-12-12,AVATR 12,Performance,DLR021,GB,64990,PCP,,event
SL004145,2025-12-12,AVATR 12,Long Range,DLR013,GB,54990,PCP,LD002468,test_drive
SL004146,2025-12-12,DEEPAL S07,Pure,DLR012,GB,27990,PCP,,referral
SL004147,2025-12-12,DEEPAL S07,Design,DLR043,DE,31990,HP,,website
SL004148,2025-12-12,DEEPAL S07,Design,DLR005,GB,31990,lease,,event
SL004149,2025-12-13,DEEPAL S07,Intelligence,DLR050,GB,35990,HP,,website
SL004150,2025-12-13,DEEPAL S07,Design,DLR032,GB,31990,PCP,,event
SL004151,2025-12-13,AVATR 11,Executive Plus,DLR042,GB,69990,PCP,,dealer_walkin
SL004152,2025-12-13,DEEPAL S07,Intelligence,DLR029,GB,35990,PCP,,referral
SL004153,2025-12-13,AVATR 11,Executive Plus,DLR016,GB,69990,PCP,,event
SL004154,2025-12-13,DEEPAL S07,Pure,DLR025,DE,27990,HP,LD003218,test_drive
SL004155,2025-12-13,DEEPAL S07,Design,DLR036,DE,31990,PCP,,dealer_walkin
SL004156,2025-12-13,AVATR 11,Executive Plus,DLR039,DE,69990,cash,,dealer_walkin
SL004157,2025-12-13,DEEPAL S07,Design,DLR011,GB,31990,HP,,dealer_walkin
SL004158,2025-12-13,DEEPAL S07,Intelligence,DLR043,GB,35990,PCP,,event
SL004159,2025-12-13,AVATR 12,Performance,DLR019,GB,64990,PCP,,dealer_walkin
SL004160,2025-12-13,DEEPAL S07,Intelligence,DLR017,DE,35990,PCP,,referral
SL004161,2025-12-13,DEEPAL S07,Intelligence,DLR041,GB,35990,PCP,LD004581,test_drive
SL004162,2025-12-13,DEEPAL S07,Design,DLR035,DE,31990,PCP,,referral
SL004163,2025-12-13,DEEPAL S07,Intelligence,DLR013,DE,35990,PCP,,dealer_walkin
SL004164,2025-12-13,DEEPAL S07,Pure,DLR040,DE,27990,cash,LD007208,test_drive
SL004165,2025-12-13,AVATR 12,Performance,DLR007,GB,64990,PCP,,referral
SL004166,2025-12-13,DEEPAL S07,Pure,DLR022,GB,27990,PCP,LD008127,test_drive
SL004167,2025-12-13,DEEPAL S07,Pure,DLR024,DE,27990,lease,,event
SL004168,2025-12-13,DEEPAL S07,Pure,DLR037,GB,27990,PCP,,website
SL004169,2025-12-14,DEEPAL S07,Design,DLR001,GB,31990,PCP,LD009528,test_drive
SL004170,2025-12-14,AVATR 12,Long Range,DLR023,GB,54990,HP,,event
SL004171,2025-12-14,DEEPAL S07,Intelligence,DLR039,DE,35990,PCP,,event
SL004172,2025-12-14,DEEPAL S07,Pure,DLR014,GB,27990,PCP,,dealer_walkin
SL004173,2025-12-14,DEEPAL S07,Pure,DLR028,GB,27990,HP,LD001122,test_drive
SL004174,2025-12-14,DEEPAL S07,Pure,DLR041,DE,27990,PCP,,event
SL004175,2025-12-14,AVATR 12,Performance,DLR012,FR,64990,HP,,dealer_walkin
SL004176,2025-12-14,DEEPAL S07,Pure,DLR044,GB,27990,lease,,website
SL004177,2025-12-14,AVATR 12,Long Range,DLR039,DE,54990,PCP,,dealer_walkin
SL004178,2025-12-14,DEEPAL S07,Intelligence,DLR048,GB,35990,cash,,event
SL004179,2025-12-15,DEEPAL S07,Design,DLR013,DE,31990,PCP,,dealer_walkin
SL004180,2025-12-15,AVATR 12,Performance,DLR023,GB,64990,lease,,referral
SL004181,2025-12-15,AVATR 11,Executive,DLR042,FR,59990,HP,,website
SL004182,2025-12-15,DEEPAL S07,Pure,DLR036,GB,27990,PCP,,website
SL004183,2025-12-15,DEEPAL S07,Design,DLR025,GB,31990,HP,LD002698,test_drive
SL004184,2025-12-15,AVATR 12,Performance,DLR049,GB,64990,PCP,,event
SL004185,2025-12-15,DEEPAL S07,Design,DLR050,FR,31990,lease,,website
SL004186,2025-12-15,AVATR 12,Performance,DLR013,DE,64990,PCP,,referral
SL004187,2025-12-15,DEEPAL S07,Pure,DLR045,GB,27990,HP,LD007416,test_drive
SL004188,2025-12-15,AVATR 12,Performance,DLR020,GB,64990,lease,LD008515,test_drive
SL004189,2025-12-15,DEEPAL S07,Pure,DLR004,GB,27990,lease,,website
SL004190,2025-12-15,DEEPAL S07,Pure,DLR049,DE,27990,HP,,website
SL004191,2025-12-15,AVATR 12,Long Range,DLR004,FR,54990,PCP,,referral
SL004192,2025-12-15,AVATR 12,Long Range,DLR016,GB,54990,HP,,referral
SL004193,2025-12-15,DEEPAL S07,Pure,DLR019,GB,27990,cash,LD004345,test_drive
SL004194,2025-12-15,DEEPAL S07,Pure,DLR028,GB,27990,cash,,event
SL004195,2025-12-15,DEEPAL S07,Pure,DLR041,DE,27990,cash,LD000593,test_drive
SL004196,2025-12-15,DEEPAL S07,Pure,DLR037,GB,27990,lease,LD003226,test_drive
SL004197,2025-12-15,AVATR 12,Performance,DLR019,GB,64990,PCP,,website
SL004198,2025-12-15,DEEPAL S07,Design,DLR005,DE,31990,cash,,website
SL004199,2025-12-15,DEEPAL S07,Design,DLR046,GB,31990,HP,,event
SL004200,2025-12-15,AVATR 12,Performance,DLR040,GB,64990,HP,,website
SL004201,2025-12-15,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,event
SL004202,2025-12-15,DEEPAL S07,Intelligence,DLR027,FR,35990,HP,,dealer_walkin
SL004203,2025-12-15,AVATR 12,Performance,DLR019,GB,64990,lease,,dealer_walkin
SL004204,2025-12-15,DEEPAL S07,Pure,DLR038,GB,27990,PCP,,website
SL004205,2025-12-15,DEEPAL S07,Pure,DLR024,FR,27990,HP,LD007021,test_drive
SL004206,2025-12-15,AVATR 12,Long Range,DLR014,DE,54990,lease,,dealer_walkin
SL004207,2025-12-15,AVATR 12,Long Range,DLR001,GB,54990,PCP,,website
SL004208,2025-12-16,AVATR 12,Long Range,DLR049,GB,54990,cash,,dealer_walkin
SL004209,2025-12-16,AVATR 11,Executive Plus,DLR025,FR,69990,HP,,referral
SL004210,2025-12-16,DEEPAL S07,Pure,DLR034,FR,27990,PCP,,website
SL004211,2025-12-16,DEEPAL S07,Pure,DLR024,FR,27990,PCP,LD005733,test_drive
SL004212,2025-12-16,DEEPAL S07,Design,DLR018,DE,31990,cash,,website
SL004213,2025-12-16,DEEPAL S07,Design,DLR003,GB,31990,HP,,dealer_walkin
SL004214,2025-12-16,DEEPAL S07,Pure,DLR003,GB,27990,PCP,,event
SL004215,2025-12-16,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,website
SL004216,2025-12-16,DEEPAL S07,Intelligence,DLR021,GB,35990,PCP,LD007294,test_drive
SL004217,2025-12-16,DEEPAL S07,Pure,DLR028,DE,27990,PCP,,website
SL004218,2025-12-16,DEEPAL S07,Pure,DLR025,GB,27990,lease,LD003731,test_drive
SL004219,2025-12-16,AVATR 12,Long Range,DLR047,GB,54990,cash,,dealer_walkin
